air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_power,temp_diff,overstrain,machine_failure
299.4,309.3,1439,49.7,9,71518.3,9.9,447.3,0
299.5,309.3,1577,36.6,14,57718.2,9.8,512.4,0
299.6,309.4,1331,46.4,16,61758.4,9.8,742.4,0
299.5,309.3,1941,22.5,18,43672.5,9.8,405.0,0
299.5,309.2,1393,47.3,20,65888.9,9.7,946.0,0
299.4,309.2,1433,42.1,22,60329.3,9.8,926.2,0
299.4,309.2,1444,48.2,24,69600.8,9.8,1156.8,0
299.4,309.2,1564,39.0,26,60996.0,9.8,1014.0,0
299.4,309.3,1377,43.6,28,60037.2,9.9,1220.8,0
299.4,309.3,1525,41.5,30,63287.5,9.9,1245.0,0
299.5,309.4,1387,56.2,32,77949.4,9.9,1798.4,0
299.4,309.4,1326,47.5,35,62985.0,10.0,1662.5,0
299.4,309.3,1401,59.0,38,82659.0,9.9,2242.0,0
299.4,309.3,1596,31.8,40,50752.8,9.9,1272.0,0
299.3,309.3,1471,46.0,42,67666.0,10.0,1932.0,0
299.3,309.3,1528,37.8,45,57758.4,10.0,1701.0,0
299.3,309.3,1325,62.0,47,82150.0,10.0,2914.0,0
299.3,309.1,1376,46.7,49,64259.2,9.8,2288.3,0
299.3,309.1,1600,35.3,52,56480.0,9.8,1835.6,0
299.3,309.1,1495,44.0,55,65780.0,9.8,2420.0,0
299.4,309.1,1645,28.6,57,47047.0,9.7,1630.2,0
299.4,309.1,1417,47.3,59,67024.1,9.7,2790.7,0
299.4,309.0,1415,51.7,62,73155.5,9.6,3205.4,0
299.3,309.0,1496,43.4,67,64926.4,9.7,2907.8,0
299.3,309.0,1508,35.0,70,52780.0,9.7,2450.0,0
299.4,309.0,1436,47.9,75,68784.4,9.6,3592.5,0
299.5,309.1,1852,22.6,77,41855.2,9.6,1740.2,0
299.5,309.1,1863,22.5,79,41917.5,9.6,1777.5,0
299.4,309.1,1373,44.1,81,60549.3,9.7,3572.1,0
299.4,309.0,1404,47.3,86,66409.2,9.6,4067.8,0
299.4,309.0,1381,44.9,88,62006.9,9.6,3951.2,0
299.4,308.9,1762,29.3,91,51626.6,9.5,2666.3,0
299.3,308.9,1429,43.0,96,61447.0,9.6,4128.0,0
299.3,308.9,1858,24.7,101,45892.6,9.6,2494.7,0
299.2,308.8,1908,21.3,104,40640.4,9.6,2215.2,0
299.2,308.8,1503,37.4,109,56212.2,9.6,4076.6,0
299.2,308.8,1523,38.9,112,59244.7,9.6,4356.8,0
299.3,309.0,1491,38.4,115,57254.4,9.7,4416.0,0
299.2,308.9,1430,39.1,117,55913.0,9.7,4574.7,0
299.3,308.9,1258,69.4,119,87305.2,9.6,8258.6,1
299.3,309.0,1449,46.5,121,67378.5,9.7,5626.5,0
299.3,309.0,1425,40.6,123,57855.0,9.7,4993.8,0
299.4,309.0,1800,24.3,128,43740.0,9.6,3110.4,0
299.4,309.0,1607,33.7,130,54155.9,9.6,4381.0,0
299.4,309.0,1391,58.2,135,80956.2,9.6,7857.0,0
299.4,309.1,1432,45.4,137,65012.8,9.7,6219.8,0
299.4,309.0,1660,28.4,139,47144.0,9.6,3947.6,0
299.3,309.0,1732,29.7,141,51440.4,9.7,4187.7,0
299.3,309.0,1473,46.3,146,68199.9,9.7,6759.8,0
299.3,309.0,1511,47.8,148,72225.8,9.7,7074.4,0
299.2,308.9,1588,41.5,150,65902.0,9.7,6225.0,0
299.3,308.9,1623,31.1,152,50475.3,9.6,4727.2,0
299.3,309.0,1734,30.6,154,53060.4,9.7,4712.4,0
299.3,309.0,1415,47.6,156,67354.0,9.7,7425.6,0
299.3,309.0,1419,46.6,158,66125.4,9.7,7362.8,0
299.3,308.9,1577,34.9,160,55037.3,9.6,5584.0,0
299.3,308.9,1376,60.3,163,82972.8,9.6,9828.9,0
299.3,308.8,1442,49.0,165,70658.0,9.5,8085.0,0
299.4,308.9,1451,40.5,168,58765.5,9.5,6804.0,0
299.3,308.8,1550,45.8,170,70990.0,9.5,7786.0,0
299.3,308.8,1647,32.9,172,54186.3,9.5,5658.8,0
299.4,308.9,1550,33.7,174,52235.0,9.5,5863.8,0
299.4,308.9,1583,34.1,176,53980.3,9.5,6001.6,0
299.4,309.0,1613,32.2,178,51938.6,9.6,5731.6,0
299.3,308.8,1636,35.5,180,58078.0,9.5,6390.0,0
299.3,308.7,1289,51.5,185,66383.5,9.4,9527.5,0
299.3,308.8,1648,28.4,188,46803.2,9.5,5339.2,0
299.3,308.8,1397,45.4,191,63423.8,9.5,8671.4,0
299.3,308.9,1767,24.8,196,43821.6,9.6,4860.8,0
299.3,308.8,1341,47.7,199,63965.7,9.5,9492.3,0
299.4,308.9,1457,41.5,201,60465.5,9.5,8341.5,0
299.4,309.0,1939,19.8,204,38392.2,9.6,4039.2,0
299.5,309.0,1399,49.7,207,69530.3,9.5,10287.9,0
299.5,309.0,1602,31.3,210,50142.6,9.5,6573.0,0
299.4,309.0,1507,41.0,213,61787.0,9.6,8733.0,0
299.4,309.1,1464,40.5,215,59292.0,9.7,8707.5,0
299.5,309.1,1336,42.1,217,56245.6,9.6,9135.7,0
299.6,309.2,1422,39.8,219,56595.6,9.6,8716.2,0
299.6,309.2,1540,36.7,221,56518.0,9.6,8110.7,0
299.5,309.1,1476,47.8,223,70552.8,9.6,10659.4,0
299.6,309.2,1867,23.4,225,43687.8,9.6,5265.0,1
299.6,309.1,1588,41.3,0,65584.4,9.5,0.0,0
299.5,309.1,1420,49.5,5,70290.0,9.6,247.5,0
299.5,309.1,1415,49.2,8,69618.0,9.6,393.6,0
299.4,309.1,1500,43.3,10,64950.0,9.7,433.0,0
299.5,309.1,1502,44.6,13,66989.2,9.6,579.8,0
299.5,309.2,1816,23.0,15,41768.0,9.7,345.0,0
299.5,309.2,1495,41.6,17,62192.0,9.7,707.2,0
299.6,309.2,1572,33.4,20,52504.8,9.6,668.0,0
299.5,309.2,1590,35.9,22,57081.0,9.7,789.8,0
299.6,309.3,1387,48.3,25,66992.1,9.7,1207.5,0
299.6,309.2,1393,47.7,28,66446.1,9.6,1335.6,0
299.6,309.2,1602,37.3,31,59754.6,9.6,1156.3,0
299.6,309.2,1601,33.3,33,53313.3,9.6,1098.9,0
299.6,309.2,1597,36.3,35,57971.1,9.6,1270.5,0
299.5,309.1,1548,44.3,40,68576.4,9.6,1772.0,0
299.5,309.2,1314,61.8,45,81205.2,9.7,2781.0,0
299.6,309.3,1577,39.8,48,62764.6,9.7,1910.4,0
299.8,309.4,1475,43.4,51,64015.0,9.6,2213.4,0
299.8,309.4,1630,32.4,53,52812.0,9.6,1717.2,0
299.7,309.4,1445,42.9,55,61990.5,9.7,2359.5,0
299.8,309.4,1439,47.4,57,68208.6,9.6,2701.8,0
299.7,309.3,1420,44.1,60,62622.0,9.6,2646.0,0
299.7,309.2,1554,41.6,62,64646.4,9.5,2579.2,0
299.6,309.1,1471,44.3,67,65165.3,9.5,2968.1,0
299.6,309.0,1648,33.6,70,55372.8,9.4,2352.0,0
299.6,309.0,1472,48.8,72,71833.6,9.4,3513.6,0
299.5,308.9,1448,42.9,74,62119.2,9.4,3174.6,0
299.6,308.9,1568,35.3,77,55350.4,9.3,2718.1,0
299.6,308.9,1613,30.8,80,49680.4,9.3,2464.0,0
299.7,308.9,1551,35.4,82,54905.4,9.2,2902.8,0
299.7,309.0,1412,49.2,85,69470.4,9.3,4182.0,0
299.7,308.9,1478,41.0,87,60598.0,9.2,3567.0,0
299.8,309.1,1268,58.0,90,73544.0,9.3,5220.0,0
299.8,309.1,1546,35.6,93,55037.6,9.3,3310.8,0
299.8,309.0,1567,36.1,95,56568.7,9.2,3429.5,0
299.9,309.2,1548,35.7,97,55263.6,9.3,3462.9,0
299.8,309.0,1614,30.8,100,49711.2,9.2,3080.0,0
299.7,309.1,1352,46.1,102,62327.2,9.4,4702.2,0
299.9,309.2,1624,34.6,105,56190.4,9.3,3633.0,0
299.9,309.2,1436,52.0,107,74672.0,9.3,5564.0,0
299.8,309.2,1591,37.5,109,59662.5,9.4,4087.5,0
299.8,309.2,1435,42.6,111,61131.0,9.4,4728.6,0
299.8,309.3,1386,49.4,116,68468.4,9.5,5730.4,0
299.7,309.2,1401,54.1,118,75794.1,9.5,6383.8,0
299.6,309.0,1245,64.0,120,79680.0,9.4,7680.0,0
299.7,309.1,1475,40.0,123,59000.0,9.4,4920.0,0
299.7,309.1,1473,39.4,125,58036.2,9.4,4925.0,0
299.7,309.2,1355,44.8,127,60704.0,9.5,5689.6,0
299.7,309.2,1468,49.6,132,72812.8,9.5,6547.2,0
299.7,309.2,1645,30.8,137,50666.0,9.5,4219.6,0
299.7,309.1,1347,55.3,139,74489.1,9.4,7686.7,0
299.7,309.1,1713,33.5,141,57385.5,9.4,4723.5,0
299.6,309.1,1435,48.4,143,69454.0,9.5,6921.2,0
299.6,309.0,1736,26.1,146,45309.6,9.4,3810.6,0
299.6,309.0,1372,60.4,149,82868.8,9.4,8999.6,0
299.7,309.0,1605,33.0,151,52965.0,9.3,4983.0,0
299.6,309.0,1413,48.5,153,68530.5,9.4,7420.5,0
299.7,309.0,1645,31.9,155,52475.5,9.3,4944.5,0
299.7,309.0,1465,49.0,158,71785.0,9.3,7742.0,0
299.6,308.9,1685,27.8,161,46843.0,9.3,4475.8,0
299.5,308.8,1965,20.4,164,40086.0,9.3,3345.6,0
299.4,308.6,1542,41.8,166,64455.6,9.2,6938.8,0
299.4,308.7,1681,30.8,171,51774.8,9.3,5266.8,0
299.5,308.7,1446,45.7,173,66082.2,9.2,7906.1,0
299.4,308.6,1415,56.4,175,79806.0,9.2,9870.0,0
299.5,308.6,1672,30.5,177,50996.0,9.1,5398.5,0
299.5,308.7,2549,13.0,179,33137.0,9.2,2327.0,1
299.4,308.6,1492,40.5,181,60426.0,9.2,7330.5,0
299.4,308.6,1455,42.7,183,62128.5,9.2,7814.1,0
299.3,308.5,1422,43.1,186,61288.2,9.2,8016.6,0
299.3,308.6,1403,50.6,189,70991.8,9.3,9563.4,0
299.3,308.6,1474,49.6,191,73110.4,9.3,9473.6,0
299.2,308.6,1381,50.0,193,69050.0,9.4,9650.0,0
299.2,308.5,1457,44.7,195,65127.9,9.3,8716.5,0
299.2,308.4,1711,28.9,197,49447.9,9.2,5693.3,0
299.2,308.4,1667,29.0,199,48343.0,9.2,5771.0,0
299.2,308.4,1465,35.0,201,51275.0,9.2,7035.0,0
299.3,308.4,1542,37.5,203,57825.0,9.1,7612.5,1
299.3,308.4,1438,42.3,0,60827.4,9.1,0.0,0
299.3,308.4,1406,47.4,3,66644.4,9.1,142.2,0
299.2,308.4,1396,48.5,5,67706.0,9.2,242.5,0
299.3,308.5,1304,60.6,8,79022.4,9.2,484.8,0
299.2,308.5,1442,46.5,11,67053.0,9.3,511.5,0
299.2,308.4,1396,48.7,13,67985.2,9.2,633.1,0
299.1,308.3,1424,43.4,16,61801.6,9.2,694.4,0
299.1,308.3,1451,42.8,21,62102.8,9.2,898.8,0
299.2,308.4,1386,54.1,26,74982.6,9.2,1406.6,0
299.1,308.3,1325,46.9,28,62142.5,9.2,1313.2,0
299.1,308.3,1559,33.7,30,52538.3,9.2,1011.0,0
299.1,308.3,1489,38.1,32,56730.9,9.2,1219.2,0
299.1,308.3,1892,25.2,34,47678.4,9.2,856.8,0
299.1,308.2,1319,60.3,36,79535.7,9.1,2170.8,0
299.1,308.3,1431,52.3,38,74841.3,9.2,1987.4,0
299.1,308.3,1521,36.5,40,55516.5,9.2,1460.0,0
299.1,308.2,1435,45.2,45,64862.0,9.1,2034.0,0
299.1,308.3,1533,42.4,48,64999.2,9.2,2035.2,0
299.2,308.4,1529,43.0,50,65747.0,9.2,2150.0,0
299.2,308.4,1415,43.5,53,61552.5,9.2,2305.5,0
299.2,308.4,1330,51.2,56,68096.0,9.2,2867.2,0
299.2,308.5,1381,60.6,59,83688.6,9.3,3575.4,0
299.2,308.5,1370,52.4,61,71788.0,9.3,3196.4,0
299.2,308.5,1438,46.6,63,67010.8,9.3,2935.8,0
299.3,308.6,1314,48.2,65,63334.8,9.3,3133.0,0
299.3,308.6,1437,48.1,67,69119.7,9.3,3222.7,0
299.2,308.5,1821,26.1,69,47528.1,9.3,1800.9,0
299.3,308.6,1448,52.1,71,75440.8,9.3,3699.1,0
299.3,308.5,1589,32.7,74,51960.3,9.2,2419.8,0
299.3,308.6,1520,33.7,76,51224.0,9.3,2561.2,0
299.3,308.6,1605,37.0,78,59385.0,9.3,2886.0,0
299.3,308.7,1393,54.2,80,75500.6,9.4,4336.0,0
299.3,308.7,1408,44.4,82,62515.2,9.4,3640.8,0
299.3,308.7,1459,35.6,87,51940.4,9.4,3097.2,0
299.4,308.7,1525,39.0,90,59475.0,9.3,3510.0,0
299.4,308.8,1390,57.0,92,79230.0,9.4,5244.0,0
299.3,308.7,1536,38.9,94,59750.4,9.4,3656.6,0
299.4,308.7,1459,47.6,96,69448.4,9.3,4569.6,0
299.2,308.5,1387,51.1,98,70875.7,9.3,5007.8,0
299.2,308.5,1378,53.4,100,73585.2,9.3,5340.0,0
299.4,308.7,1381,56.7,102,78302.7,9.3,5783.4,0
299.4,308.7,1289,60.5,104,77984.5,9.3,6292.0,0
299.4,308.6,1746,26.8,107,46792.8,9.2,2867.6,0
299.4,308.6,1541,39.1,109,60253.1,9.2,4261.9,0
299.4,308.7,1504,37.8,112,56851.2,9.3,4233.6,0
299.5,308.7,1321,51.9,114,68559.9,9.2,5916.6,0
299.5,308.8,1886,20.9,117,39417.4,9.3,2445.3,0
299.6,308.9,1422,53.2,120,75650.4,9.3,6384.0,0
299.5,308.9,1520,38.3,122,58216.0,9.4,4672.6,0
299.4,308.8,1627,32.6,124,53040.2,9.4,4042.4,0
299.4,308.7,1512,37.2,126,56246.4,9.3,4687.2,0
299.4,308.7,1553,42.7,128,66313.1,9.3,5465.6,0
299.3,308.7,1802,26.0,130,46852.0,9.4,3380.0,0
299.3,308.6,1482,37.6,132,55723.2,9.3,4963.2,0
299.4,308.7,1446,62.9,134,90953.4,9.3,8428.6,1
299.3,308.6,1371,50.5,136,69235.5,9.3,6868.0,0
299.2,308.6,1586,35.7,138,56620.2,9.4,4926.6,0
299.2,308.5,1515,39.8,141,60297.0,9.3,5611.8,0
299.2,308.5,1374,53.6,143,73646.4,9.3,7664.8,0
299.1,308.5,1455,39.8,145,57909.0,9.4,5771.0,0
299.2,308.5,1342,47.5,147,63745.0,9.3,6982.5,0
299.1,308.6,1260,57.8,152,72828.0,9.5,8785.6,0
299.0,308.5,1623,33.5,154,54370.5,9.5,5159.0,0
299.1,308.5,1371,55.5,159,76090.5,9.4,8824.5,0
299.1,308.6,1611,31.4,161,50585.4,9.5,5055.4,0
299.0,308.4,1535,47.5,163,72912.5,9.4,7742.5,0
299.1,308.6,1491,38.5,166,57403.5,9.5,6391.0,0
299.1,308.6,1441,36.2,169,52164.2,9.5,6117.8,0
299.1,308.8,1725,26.6,172,45885.0,9.7,4575.2,0
299.2,308.9,1368,47.2,175,64569.6,9.7,8260.0,0
299.2,308.9,1526,37.9,177,57835.4,9.7,6708.3,0
299.2,308.8,1542,39.2,179,60446.4,9.6,7016.8,0
299.2,308.8,1605,31.1,181,49915.5,9.6,5629.1,0
299.2,308.8,1405,51.4,183,72217.0,9.6,9406.2,0
299.2,308.8,1700,33.5,185,56950.0,9.6,6197.5,0
299.2,308.8,1440,39.1,188,56304.0,9.6,7350.8,0
299.2,308.8,1314,52.5,193,68985.0,9.6,10132.5,0
299.2,308.7,1514,41.9,196,63436.6,9.5,8212.4,0
299.2,308.7,1401,47.0,198,65847.0,9.5,9306.0,0
299.3,308.8,1636,29.9,201,48916.4,9.5,6009.9,0
299.3,308.8,1603,33.9,203,54341.7,9.5,6881.7,0
299.4,308.7,1487,52.6,205,78216.2,9.3,10783.0,0
299.3,308.7,1420,50.3,208,71426.0,9.4,10462.4,0
299.3,308.7,1579,36.3,211,57317.7,9.4,7659.3,0
299.3,308.7,1484,40.5,213,60102.0,9.4,8626.5,0
299.3,308.7,1390,49.3,215,68527.0,9.4,10599.5,0
299.3,308.6,1384,53.6,218,74182.4,9.3,11684.8,1
299.2,308.5,1378,50.4,220,69451.2,9.3,11088.0,1
299.2,308.5,1445,45.2,222,65314.0,9.3,10034.4,0
299.2,308.4,1445,43.5,224,62857.5,9.2,9744.0,0
299.2,308.4,1509,39.4,0,59454.6,9.2,0.0,0
299.2,308.4,1434,46.8,2,67111.2,9.2,93.6,0
299.2,308.4,1877,23.9,4,44860.3,9.2,95.6,0
299.3,308.3,1651,28.0,6,46228.0,9.0,168.0,0
299.2,308.2,1466,41.3,8,60545.8,9.0,330.4,0
299.1,308.1,1479,40.7,10,60195.3,9.0,407.0,0
299.1,308.2,1409,46.4,12,65377.6,9.1,556.8,0
299.2,308.2,1674,28.2,14,47206.8,9.0,394.8,0
299.1,308.3,1305,61.4,17,80127.0,9.2,1043.8,0
299.2,308.3,1755,26.4,19,46332.0,9.1,501.6,0
299.2,308.4,1475,38.7,22,57082.5,9.2,851.4,0
299.2,308.4,1402,47.7,24,66875.4,9.2,1144.8,0
299.2,308.3,1410,43.0,26,60630.0,9.1,1118.0,0
299.2,308.4,1436,41.8,28,60024.8,9.2,1170.4,0
299.3,308.5,1386,42.2,30,58489.2,9.2,1266.0,0
299.3,308.6,1744,26.4,33,46041.6,9.3,871.2,0
299.2,308.4,1393,48.4,35,67421.2,9.2,1694.0,0
299.3,308.5,1422,45.4,37,64558.8,9.2,1679.8,0
299.2,308.4,1841,22.8,40,41974.8,9.2,912.0,0
299.3,308.6,1433,37.7,42,54024.1,9.3,1583.4,0
299.3,308.5,1305,60.6,44,79083.0,9.2,2666.4,0
299.3,308.6,1498,39.5,47,59171.0,9.3,1856.5,0
299.3,308.5,1772,26.1,52,46249.2,9.2,1357.2,0
299.2,308.4,1381,42.5,54,58692.5,9.2,2295.0,0
299.3,308.5,1413,38.5,57,54400.5,9.2,2194.5,0
299.2,308.4,1388,53.2,59,73841.6,9.2,3138.8,0
299.2,308.6,1631,35.4,64,57737.4,9.4,2265.6,0
299.3,308.6,1520,41.4,67,62928.0,9.3,2773.8,0
299.3,308.5,1510,45.4,72,68554.0,9.2,3268.8,0
299.2,308.5,1366,49.7,74,67890.2,9.3,3677.8,0
299.4,308.5,1845,22.9,76,42250.5,9.1,1740.4,0
299.3,308.5,1485,44.7,78,66379.5,9.2,3486.6,0
299.3,308.5,1496,39.4,80,58942.4,9.2,3152.0,0
299.3,308.4,1468,42.2,83,61949.6,9.1,3502.6,0
299.2,308.4,1856,22.7,86,42131.2,9.2,1952.2,0
299.2,308.4,1620,34.1,89,55242.0,9.2,3034.9,0
299.3,308.5,1409,44.8,91,63123.2,9.2,4076.8,0
299.3,308.5,1404,49.4,93,69357.6,9.2,4594.2,0
299.2,308.4,1350,51.3,96,69255.0,9.2,4924.8,0
299.2,308.4,1538,38.0,98,58444.0,9.2,3724.0,0
299.2,308.4,1476,32.7,101,48265.2,9.2,3302.7,0
299.2,308.3,1364,51.8,104,70655.2,9.1,5387.2,0
299.2,308.3,1582,45.5,107,71981.0,9.1,4868.5,0
299.1,308.2,1348,56.1,110,75622.8,9.1,6171.0,0
299.1,308.2,1450,46.1,112,66845.0,9.1,5163.2,0
299.0,308.1,1242,60.9,117,75637.8,9.1,7125.3,0
299.1,308.2,1493,34.9,119,52105.7,9.1,4153.1,0
299.1,308.3,1601,31.4,121,50271.4,9.2,3799.4,0
299.1,308.2,1568,33.3,123,52214.4,9.1,4095.9,0
299.1,308.3,1506,38.0,125,57228.0,9.2,4750.0,0
299.1,308.3,1524,34.1,128,51968.4,9.2,4364.8,0
299.1,308.4,1543,37.9,130,58479.7,9.3,4927.0,0
299.2,308.5,1474,47.2,132,69572.8,9.3,6230.4,0
299.2,308.5,1526,37.3,135,56919.8,9.3,5035.5,0
299.2,308.5,1867,27.0,138,50409.0,9.3,3726.0,0
299.2,308.5,1487,41.2,140,61264.4,9.3,5768.0,0
299.2,308.4,1580,32.6,142,51508.0,9.2,4629.2,0
299.2,308.5,1340,50.0,144,67000.0,9.3,7200.0,0
299.2,308.5,1544,41.6,146,64230.4,9.3,6073.6,0
299.2,308.5,1488,40.3,148,59966.4,9.3,5964.4,0
299.2,308.5,1742,28.9,150,50343.8,9.3,4335.0,0
299.1,308.5,1592,34.2,153,54446.4,9.4,5232.6,0
299.2,308.6,1582,38.8,156,61381.6,9.4,6052.8,0
299.2,308.5,1490,43.2,158,64368.0,9.3,6825.6,0
299.2,308.5,1594,35.8,160,57065.2,9.3,5728.0,0
299.2,308.6,1462,55.0,163,80410.0,9.4,8965.0,0
299.2,308.6,1367,47.6,168,65069.2,9.4,7996.8,0
299.2,308.7,1325,51.0,171,67575.0,9.5,8721.0,0
299.2,308.7,1448,51.4,173,74427.2,9.5,8892.2,0
299.1,308.7,2008,20.3,178,40762.4,9.6,3613.4,0
299.1,308.7,1498,38.9,181,58272.2,9.6,7040.9,0
299.1,308.6,1437,41.6,183,59779.2,9.5,7612.8,0
299.1,308.6,1499,45.1,185,67604.9,9.5,8343.5,0
299.0,308.4,1356,52.6,188,71325.6,9.4,9888.8,0
299.1,308.5,1539,46.8,190,72025.2,9.4,8892.0,0
299.1,308.5,1689,32.1,192,54216.9,9.4,6163.2,0
299.0,308.5,1559,38.1,194,59397.9,9.5,7391.4,0
299.1,308.6,1408,46.7,196,65753.6,9.5,9153.2,0
299.0,308.5,1886,23.0,198,43378.0,9.5,4554.0,0
299.1,308.5,1415,43.4,0,61411.0,9.4,0.0,0
299.1,308.5,1587,35.6,2,56497.2,9.4,71.2,0
299.0,308.4,1571,38.6,5,60640.6,9.4,193.0,0
298.9,308.3,1576,36.6,7,57681.6,9.4,256.2,0
298.9,308.3,1660,34.4,9,57104.0,9.4,309.6,0
298.9,308.2,1328,49.2,11,65337.6,9.3,541.2,0
298.8,308.2,1450,44.7,14,64815.0,9.4,625.8,0
298.9,308.2,2384,15.0,19,35760.0,9.3,285.0,0
298.8,308.2,1443,53.4,21,77056.2,9.4,1121.4,0
298.9,308.2,2022,20.0,23,40440.0,9.3,460.0,0
298.9,308.2,1828,23.8,26,43506.4,9.3,618.8,0
298.8,308.1,1472,53.5,28,78752.0,9.3,1498.0,0
298.9,308.2,1372,63.6,30,87259.2,9.3,1908.0,1
298.9,308.3,1855,23.8,33,44149.0,9.4,785.4,0
299.0,308.3,1377,47.2,35,64994.4,9.3,1652.0,0
298.9,308.3,1432,48.9,38,70024.8,9.4,1858.2,0
298.9,308.2,1335,47.8,40,63813.0,9.3,1912.0,0
298.9,308.2,1411,51.3,43,72384.3,9.3,2205.9,0
298.9,308.2,1510,43.5,46,65685.0,9.3,2001.0,0
299.0,308.3,1441,44.0,48,63404.0,9.3,2112.0,0
299.0,308.2,1358,42.7,50,57986.6,9.2,2135.0,0
298.9,308.2,1686,30.4,53,51254.4,9.3,1611.2,0
299.0,308.2,1662,30.4,55,50524.8,9.2,1672.0,0
299.1,308.3,1426,40.1,60,57182.6,9.2,2406.0,0
299.1,308.4,1330,53.6,62,71288.0,9.3,3323.2,0
299.1,308.4,1693,31.6,65,53498.8,9.3,2054.0,0
299.1,308.4,1426,47.9,67,68305.4,9.3,3209.3,0
299.1,308.5,1676,31.0,69,51956.0,9.4,2139.0,0
299.1,308.4,1332,51.7,71,68864.4,9.3,3670.7,0
299.1,308.5,1647,35.0,74,57645.0,9.4,2590.0,0
299.2,308.6,1267,68.2,76,86409.4,9.4,5183.2,1
299.2,308.7,1375,55.1,78,75762.5,9.5,4297.8,0
299.3,308.6,1422,48.9,83,69535.8,9.3,4058.7,0
299.3,308.7,1408,48.7,85,68569.6,9.4,4139.5,0
299.4,308.9,1440,42.5,87,61200.0,9.5,3697.5,0
299.3,308.8,1772,25.2,89,44654.4,9.5,2242.8,0
299.2,308.7,1492,37.8,91,56397.6,9.5,3439.8,0
299.2,308.7,1650,30.5,93,50325.0,9.5,2836.5,0
299.1,308.6,2329,14.6,95,34003.4,9.5,1387.0,0
299.0,308.6,1648,30.8,98,50758.4,9.6,3018.4,0
299.0,308.6,1653,31.7,100,52400.1,9.6,3170.0,0
299.0,308.6,1946,22.3,102,43395.8,9.6,2274.6,0
299.1,308.6,1555,36.6,104,56913.0,9.5,3806.4,0
299.0,308.6,1661,32.2,106,53484.2,9.6,3413.2,0
299.0,308.6,1434,45.9,108,65820.6,9.6,4957.2,0
299.0,308.6,1297,54.2,110,70297.4,9.6,5962.0,0
299.0,308.6,1466,46.4,112,68022.4,9.6,5196.8,0
298.9,308.6,1517,39.8,114,60376.6,9.7,4537.2,0
298.9,308.5,1742,34.5,117,60099.0,9.6,4036.5,0
298.9,308.5,1580,39.1,119,61778.0,9.6,4652.9,0
298.9,308.5,1534,42.9,121,65808.6,9.6,5190.9,0
298.9,308.6,1481,40.7,124,60276.7,9.7,5046.8,0
299.0,308.6,1429,37.7,126,53873.3,9.6,4750.2,0
298.9,308.6,1574,33.5,128,52729.0,9.7,4288.0,0
298.9,308.6,1524,40.4,131,61569.6,9.7,5292.4,0
299.0,308.7,1507,37.5,134,56512.5,9.7,5025.0,0
298.9,308.5,1467,44.7,136,65574.9,9.6,6079.2,0
298.9,308.4,1301,51.1,138,66481.1,9.5,7051.8,0
298.9,308.5,1429,55.1,140,78737.9,9.6,7714.0,0
298.9,308.5,1555,37.6,142,58468.0,9.6,5339.2,0
298.9,308.5,1503,40.6,145,61021.8,9.6,5887.0,0
298.9,308.5,1459,43.1,147,62882.9,9.6,6335.7,0
298.9,308.4,1449,42.4,149,61437.6,9.5,6317.6,0
298.9,308.5,1387,57.3,154,79475.1,9.6,8824.2,0
298.9,308.5,1456,50.0,156,72800.0,9.6,7800.0,0
299.0,308.5,1604,34.7,159,55658.8,9.5,5517.3,0
299.0,308.6,1734,32.4,161,56181.6,9.6,5216.4,0
299.0,308.6,1378,47.8,163,65868.4,9.6,7791.4,0
298.9,308.7,1504,41.8,165,62867.2,9.8,6897.0,0
298.9,308.7,1402,49.8,167,69819.6,9.8,8316.6,0
298.8,308.6,1524,37.7,170,57454.8,9.8,6409.0,0
298.8,308.6,1593,35.5,175,56551.5,9.8,6212.5,0
298.9,308.7,1772,28.4,177,50324.8,9.8,5026.8,0
298.9,308.6,1623,31.0,180,50313.0,9.7,5580.0,0
298.9,308.7,1356,50.7,185,68749.2,9.8,9379.5,0
298.9,308.7,1500,41.6,187,62400.0,9.8,7779.2,0
299.1,308.8,1566,46.6,192,72975.6,9.7,8947.2,0
299.1,308.9,1445,43.4,197,62713.0,9.8,8549.8,0
299.0,308.8,1382,58.5,199,80847.0,9.8,11641.5,0
299.0,308.8,1418,45.7,204,64802.6,9.8,9322.8,0
299.1,308.8,1329,53.6,207,71234.4,9.7,11095.2,1
299.1,308.8,1491,41.0,209,61131.0,9.7,8569.0,0
299.2,308.9,1573,37.4,212,58830.2,9.7,7928.8,0
299.2,308.9,1521,42.3,215,64338.3,9.7,9094.5,0
299.1,308.9,1467,47.2,218,69242.4,9.8,10289.6,0
299.1,308.9,1325,48.4,220,64130.0,9.8,10648.0,0
299.1,308.9,1617,32.3,223,52229.1,9.8,7202.9,0
299.1,308.9,1476,42.7,225,63025.2,9.8,9607.5,0
299.2,309.0,1515,48.9,228,74083.5,9.8,11149.2,1
299.2,309.0,1408,47.2,0,66457.6,9.8,0.0,0
299.2,309.1,1468,45.6,2,66940.8,9.9,91.2,0
299.2,309.1,1387,48.7,4,67546.9,9.9,194.8,0
299.2,309.1,1503,34.7,6,52154.1,9.9,208.2,0
299.2,309.1,1410,47.1,9,66411.0,9.9,423.9,0
299.0,308.9,1615,30.6,14,49419.0,9.9,428.4,0
299.0,308.9,1511,35.9,16,54244.9,9.9,574.4,0
